X	Z	Value
17.2727	-20	117.087
17.2727	-19.596	159.449
17.2727	-19.1919	189.761
17.2727	-18.7879	179.443
17.2727	-18.3838	136.808
17.2727	-17.9798	96.4685
17.2727	-17.5758	112.789
17.2727	-17.1717	158.036
17.2727	-16.7677	200.046
17.2727	-16.3636	213.4
17.2727	-15.9596	129.586
17.2727	-15.5556	109.803
17.2727	-15.1515	139.532
17.2727	-14.7475	166.542
17.2727	-14.3434	184.684
17.2727	-13.9394	175.351
17.2727	-13.5354	133.42
17.2727	-13.1313	144.611
17.2727	-12.7273	188.018
17.2727	-12.3232	247.295
17.2727	-11.9192	239.171
17.2727	-11.5152	230.926
17.2727	-11.1111	159.535
17.2727	-10.7071	181.888
17.2727	-10.303	293.188
17.2727	-9.89899	301.09
17.2727	-9.49495	254.789
17.2727	-9.09091	234.691
17.2727	-8.68687	166.212
17.2727	-8.28283	266.942
17.2727	-7.87879	372.881
17.2727	-7.47475	293.189
17.2727	-7.07071	390.926
17.2727	-6.66667	422.828
17.2727	-6.26263	534.675
17.2727	-5.85859	492.591
17.2727	-5.45455	602.622
17.2727	-5.05051	595.313
17.2727	-4.64646	709.691
17.2727	-4.24242	935.498
17.2727	-3.83838	909.192
17.2727	-3.43434	1165.47
17.2727	-3.0303	1268.1
17.2727	-2.62626	1261.02
17.2727	-2.22222	1496.74
17.2727	-1.81818	1551.86
17.2727	-1.41414	1460.07
17.2727	-1.0101	1825.49
17.2727	-0.606061	1746.86
17.2727	-0.20202	1636.73
17.2727	0.20202	1722.27
17.2727	0.606061	1531.71
17.2727	1.0101	1589.54
17.2727	1.41414	1555.36
17.2727	1.81818	1446.32
17.2727	2.22222	1137.32
17.2727	2.62626	1409.52
17.2727	3.0303	1052.4
17.2727	3.43434	986.225
17.2727	3.83838	698.951
17.2727	4.24242	620.582
17.2727	4.64646	523.164
17.2727	5.05051	541.104
17.2727	5.45455	617.925
17.2727	5.85859	476.085
17.2727	6.26263	415.478
17.2727	6.66667	280.137
17.2727	7.07071	308.443
17.2727	7.47475	318.941
17.2727	7.87879	363.52
17.2727	8.28283	303.397
17.2727	8.68687	275.513
17.2727	9.09091	221.847
17.2727	9.49495	151.55
17.2727	9.89899	225.733
17.2727	10.303	200.902
17.2727	10.7071	188.101
17.2727	11.1111	162.095
17.2727	11.5152	146.392
17.2727	11.9192	202.731
17.2727	12.3232	161.05
17.2727	12.7273	88.1663
17.2727	13.1313	130.312
17.2727	13.5354	142.822
17.2727	13.9394	147.699
17.2727	14.3434	169.445
17.2727	14.7475	114.409
17.2727	15.1515	119.633
17.2727	15.5556	121.768
17.2727	15.9596	105.823
17.2727	16.3636	120.103
17.2727	16.7677	108.173
17.2727	17.1717	125.634
17.2727	17.5758	191.037
17.2727	17.9798	202.789
17.2727	18.3838	152.898
17.2727	18.7879	92.2001
17.2727	19.1919	68.9256
17.2727	19.596	104.722
17.2727	20	104.722
17.5758	-20	153.273
17.5758	-19.596	136.173
17.5758	-19.1919	95.6211
17.5758	-18.7879	80.946
17.5758	-18.3838	128.114
17.5758	-17.9798	195.644
17.5758	-17.5758	209.45
17.5758	-17.1717	178.913
17.5758	-16.7677	131.914
17.5758	-16.3636	130.44
17.5758	-15.9596	112.903
17.5758	-15.5556	155.227
17.5758	-15.1515	165.56
17.5758	-14.7475	131.286
17.5758	-14.3434	143.543
17.5758	-13.9394	158.404
17.5758	-13.5354	168.126
17.5758	-13.1313	205.014
17.5758	-12.7273	226.29
17.5758	-12.3232	169.577
17.5758	-11.9192	106.548
17.5758	-11.5152	164.784
17.5758	-11.1111	179.955
17.5758	-10.7071	219.129
17.5758	-10.303	229.662
17.5758	-9.89899	236.372
17.5758	-9.49495	213.338
17.5758	-9.09091	225.412
17.5758	-8.68687	260.895
17.5758	-8.28283	347.734
17.5758	-7.87879	226.052
17.5758	-7.47475	417.29
17.5758	-7.07071	423.638
17.5758	-6.66667	418.931
17.5758	-6.26263	459.763
17.5758	-5.85859	491.661
17.5758	-5.45455	695.92
17.5758	-5.05051	581.371
17.5758	-4.64646	695.474
17.5758	-4.24242	840.579
17.5758	-3.83838	945.331
17.5758	-3.43434	1033.49
17.5758	-3.0303	1234.07
17.5758	-2.62626	1085.18
17.5758	-2.22222	1326.29
17.5758	-1.81818	1554.46
17.5758	-1.41414	1405.45
17.5758	-1.0101	1547.03
17.5758	-0.606061	1512.18
17.5758	-0.20202	1372.31
17.5758	0.20202	1653.39
17.5758	0.606061	1523.7
17.5758	1.0101	1340.7
17.5758	1.41414	1301.48
17.5758	1.81818	1258.95
17.5758	2.22222	1090.01
17.5758	2.62626	1100.79
17.5758	3.0303	1051.9
17.5758	3.43434	888.805
17.5758	3.83838	849.537
17.5758	4.24242	620.402
17.5758	4.64646	465.15
17.5758	5.05051	453.104
17.5758	5.45455	430.925
17.5758	5.85859	496.254
17.5758	6.26263	440.821
17.5758	6.66667	270.521
17.5758	7.07071	258.226
17.5758	7.47475	328.233
17.5758	7.87879	315.082
17.5758	8.28283	297.733
17.5758	8.68687	284.774
17.5758	9.09091	226.382
17.5758	9.49495	228.356
17.5758	9.89899	197.221
17.5758	10.303	188.356
17.5758	10.7071	180.811
17.5758	11.1111	183.056
17.5758	11.5152	191.723
17.5758	11.9192	173.769
17.5758	12.3232	158.031
17.5758	12.7273	188.841
17.5758	13.1313	157.112
17.5758	13.5354	102.577
17.5758	13.9394	111.632
17.5758	14.3434	111.895
17.5758	14.7475	170.995
17.5758	15.1515	188.191
17.5758	15.5556	175.972
17.5758	15.9596	137.178
17.5758	16.3636	125.503
17.5758	16.7677	127.447
17.5758	17.1717	118.934
17.5758	17.5758	86.2237
17.5758	17.9798	123.031
17.5758	18.3838	182.017
17.5758	18.7879	195.87
17.5758	19.1919	198.863
17.5758	19.596	136.093
17.5758	20	136.093
17.8788	-20	100.327
17.8788	-19.596	115.601
17.8788	-19.1919	113.796
17.8788	-18.7879	147.514
17.8788	-18.3838	172.377
17.8788	-17.9798	152.086
17.8788	-17.5758	119.385
17.8788	-17.1717	152.361
17.8788	-16.7677	176.426
17.8788	-16.3636	180.276
17.8788	-15.9596	159.691
17.8788	-15.5556	79.2815
17.8788	-15.1515	53.2806
17.8788	-14.7475	97.253
17.8788	-14.3434	167.788
17.8788	-13.9394	188.607
17.8788	-13.5354	230.63
17.8788	-13.1313	170.599
17.8788	-12.7273	106.318
17.8788	-12.3232	84.9936
17.8788	-11.9192	171.638
17.8788	-11.5152	169.728
17.8788	-11.1111	265.981
17.8788	-10.7071	208.941
17.8788	-10.303	288.595
17.8788	-9.89899	200.756
17.8788	-9.49495	245.203
17.8788	-9.09091	273.99
17.8788	-8.68687	351.787
17.8788	-8.28283	282.699
17.8788	-7.87879	353.562
17.8788	-7.47475	407.925
17.8788	-7.07071	366.885
17.8788	-6.66667	433.29
17.8788	-6.26263	475.929
17.8788	-5.85859	509.191
17.8788	-5.45455	507.657
17.8788	-5.05051	600.598
17.8788	-4.64646	559.541
17.8788	-4.24242	756.751
17.8788	-3.83838	911.126
17.8788	-3.43434	919.146
17.8788	-3.0303	1095.15
17.8788	-2.62626	884.405
17.8788	-2.22222	1102.34
17.8788	-1.81818	1357.11
17.8788	-1.41414	1351.26
17.8788	-1.0101	1407.33
17.8788	-0.606061	1459.8
17.8788	-0.20202	1179.79
17.8788	0.20202	1503.37
17.8788	0.606061	1322.56
17.8788	1.0101	1321.88
17.8788	1.41414	1149.48
17.8788	1.81818	1148.75
17.8788	2.22222	1046.57
17.8788	2.62626	875.61
17.8788	3.0303	1048.68
17.8788	3.43434	789.576
17.8788	3.83838	739.45
17.8788	4.24242	671.506
17.8788	4.64646	538.195
17.8788	5.05051	434.179
17.8788	5.45455	378.427
17.8788	5.85859	431.998
17.8788	6.26263	463.44
17.8788	6.66667	417.825
17.8788	7.07071	229.55
17.8788	7.47475	222.71
17.8788	7.87879	286.789
17.8788	8.28283	351.844
17.8788	8.68687	250.899
17.8788	9.09091	234.566
17.8788	9.49495	181.961
17.8788	9.89899	201.493
17.8788	10.303	233.551
17.8788	10.7071	182.186
17.8788	11.1111	194.487
17.8788	11.5152	161.25
17.8788	11.9192	178.9
17.8788	12.3232	190.95
17.8788	12.7273	162.407
17.8788	13.1313	153.631
17.8788	13.5354	173.747
17.8788	13.9394	109.678
17.8788	14.3434	79.5494
17.8788	14.7475	84.1701
17.8788	15.1515	150.938
17.8788	15.5556	173.333
17.8788	15.9596	210.105
17.8788	16.3636	191.976
17.8788	16.7677	134.291
17.8788	17.1717	118.282
17.8788	17.5758	132.113
17.8788	17.9798	126.061
17.8788	18.3838	81.0927
17.8788	18.7879	91.5675
17.8788	19.1919	117.222
17.8788	19.596	171.396
17.8788	20	171.396
18.1818	-20	102.816
18.1818	-19.596	141.753
18.1818	-19.1919	171.17
18.1818	-18.7879	137.315
18.1818	-18.3838	125.259
18.1818	-17.9798	171.713
18.1818	-17.5758	216.646
18.1818	-17.1717	167.529
18.1818	-16.7677	143.032
18.1818	-16.3636	84.4009
18.1818	-15.9596	51.2979
18.1818	-15.5556	94.0521
18.1818	-15.1515	112.896
18.1818	-14.7475	173.448
18.1818	-14.3434	151.366
18.1818	-13.9394	204.41
18.1818	-13.5354	120.779
18.1818	-13.1313	84.7277
18.1818	-12.7273	120.921
18.1818	-12.3232	165.881
18.1818	-11.9192	152.476
18.1818	-11.5152	207.719
18.1818	-11.1111	236.875
18.1818	-10.7071	311.493
18.1818	-10.303	131.944
18.1818	-9.89899	166.817
18.1818	-9.49495	292.393
18.1818	-9.09091	330.393
18.1818	-8.68687	273.42
18.1818	-8.28283	315.422
18.1818	-7.87879	357.396
18.1818	-7.47475	316.655
18.1818	-7.07071	315.063
18.1818	-6.66667	399.796
18.1818	-6.26263	429.007
18.1818	-5.85859	487.542
18.1818	-5.45455	460.262
18.1818	-5.05051	580.221
18.1818	-4.64646	579.215
18.1818	-4.24242	754.614
18.1818	-3.83838	769.933
18.1818	-3.43434	823.381
18.1818	-3.0303	856.157
18.1818	-2.62626	791.073
18.1818	-2.22222	1068.19
18.1818	-1.81818	1394.79
18.1818	-1.41414	1062
18.1818	-1.0101	1260.18
18.1818	-0.606061	1458.33
18.1818	-0.20202	1085.26
18.1818	0.20202	1278.65
18.1818	0.606061	1276.54
18.1818	1.0101	1083.23
18.1818	1.41414	1134.09
18.1818	1.81818	1104.88
18.1818	2.22222	949.348
18.1818	2.62626	689.828
18.1818	3.0303	894.275
18.1818	3.43434	856.286
18.1818	3.83838	682.472
18.1818	4.24242	695.873
18.1818	4.64646	504.704
18.1818	5.05051	496.909
18.1818	5.45455	298.953
18.1818	5.85859	322.135
18.1818	6.26263	370.79
18.1818	6.66667	428.741
18.1818	7.07071	248.966
18.1818	7.47475	213.873
18.1818	7.87879	260.2
18.1818	8.28283	275.49
18.1818	8.68687	257.834
18.1818	9.09091	217.911
18.1818	9.49495	204.062
18.1818	9.89899	137.236
18.1818	10.303	166.956
18.1818	10.7071	181.981
18.1818	11.1111	203.321
18.1818	11.5152	173.442
18.1818	11.9192	138.299
18.1818	12.3232	148.506
18.1818	12.7273	170.379
18.1818	13.1313	145.536
18.1818	13.5354	131.633
18.1818	13.9394	122.648
18.1818	14.3434	114.554
18.1818	14.7475	91.2256
18.1818	15.1515	60.8492
18.1818	15.5556	72.9343
18.1818	15.9596	116.11
18.1818	16.3636	119.29
18.1818	16.7677	165.845
18.1818	17.1717	164.671
18.1818	17.5758	105.555
18.1818	17.9798	101.587
18.1818	18.3838	112.877
18.1818	18.7879	124.461
18.1818	19.1919	134.17
18.1818	19.596	75.3595
18.1818	20	75.3595
18.4848	-20	103.241
18.4848	-19.596	118.503
18.4848	-19.1919	138.429
18.4848	-18.7879	135.671
18.4848	-18.3838	153.906
18.4848	-17.9798	152.144
18.4848	-17.5758	105.36
18.4848	-17.1717	95.313
18.4848	-16.7677	64.4771
18.4848	-16.3636	75.742
18.4848	-15.9596	86.3978
18.4848	-15.5556	130.445
18.4848	-15.1515	171.744
18.4848	-14.7475	111.471
18.4848	-14.3434	139.067
18.4848	-13.9394	85.012
18.4848	-13.5354	94.7207
18.4848	-13.1313	133.868
18.4848	-12.7273	125.65
18.4848	-12.3232	172.176
18.4848	-11.9192	175.583
18.4848	-11.5152	226.173
18.4848	-11.1111	197.524
18.4848	-10.7071	155.572
18.4848	-10.303	178.467
18.4848	-9.89899	297.517
18.4848	-9.49495	289.888
18.4848	-9.09091	264.716
18.4848	-8.68687	271.535
18.4848	-8.28283	379.061
18.4848	-7.87879	298.842
18.4848	-7.47475	357.097
18.4848	-7.07071	366.448
18.4848	-6.66667	389.432
18.4848	-6.26263	520.644
18.4848	-5.85859	511.386
18.4848	-5.45455	447.108
18.4848	-5.05051	514.692
18.4848	-4.64646	636.685
18.4848	-4.24242	852.126
18.4848	-3.83838	689.096
18.4848	-3.43434	818.306
18.4848	-3.0303	749.048
18.4848	-2.62626	883.491
18.4848	-2.22222	1069.43
18.4848	-1.81818	1163.97
18.4848	-1.41414	1014.56
18.4848	-1.0101	1051.76
18.4848	-0.606061	1176.4
18.4848	-0.20202	1084.05
18.4848	0.20202	1117.6
18.4848	0.606061	1109.79
18.4848	1.0101	1004.31
18.4848	1.41414	1016.56
18.4848	1.81818	1093.73
18.4848	2.22222	963.984
18.4848	2.62626	698.955
18.4848	3.0303	694.79
18.4848	3.43434	824.255
18.4848	3.83838	682.751
18.4848	4.24242	649.012
18.4848	4.64646	539.121
18.4848	5.05051	459.53
18.4848	5.45455	329.872
18.4848	5.85859	270.662
18.4848	6.26263	338.075
18.4848	6.66667	316.663
18.4848	7.07071	367.796
18.4848	7.47475	206.945
18.4848	7.87879	228.564
18.4848	8.28283	245.901
18.4848	8.68687	231.615
18.4848	9.09091	267.257
18.4848	9.49495	192.33
18.4848	9.89899	155.672
18.4848	10.303	175.64
18.4848	10.7071	172.209
18.4848	11.1111	162.985
18.4848	11.5152	152.032
18.4848	11.9192	158.647
18.4848	12.3232	108.754
18.4848	12.7273	131.854
18.4848	13.1313	147.389
18.4848	13.5354	176.451
18.4848	13.9394	116.915
18.4848	14.3434	83.719
18.4848	14.7475	118.423
18.4848	15.1515	100.729
18.4848	15.5556	72.587
18.4848	15.9596	40.9126
18.4848	16.3636	73.2094
18.4848	16.7677	124.908
18.4848	17.1717	106.944
18.4848	17.5758	151.352
18.4848	17.9798	144.052
18.4848	18.3838	103.262
18.4848	18.7879	70.6874
18.4848	19.1919	87.5181
18.4848	19.596	121.978
18.4848	20	121.978
18.7879	-20	104.112
18.7879	-19.596	121.222
18.7879	-19.1919	134.517
18.7879	-18.7879	137.707
18.7879	-18.3838	89.5334
18.7879	-17.9798	69.7852
18.7879	-17.5758	92.1121
18.7879	-17.1717	80.6812
18.7879	-16.7677	72.5902
18.7879	-16.3636	116.583
18.7879	-15.9596	169.515
18.7879	-15.5556	131.748
18.7879	-15.1515	79.2068
18.7879	-14.7475	108.812
18.7879	-14.3434	78.3279
18.7879	-13.9394	91.673
18.7879	-13.5354	102.959
18.7879	-13.1313	160.178
18.7879	-12.7273	135.045
18.7879	-12.3232	137.115
18.7879	-11.9192	208.216
18.7879	-11.5152	194.706
18.7879	-11.1111	108.43
18.7879	-10.7071	222.902
18.7879	-10.303	217.618
18.7879	-9.89899	202.498
18.7879	-9.49495	190.961
18.7879	-9.09091	266.067
18.7879	-8.68687	320.784
18.7879	-8.28283	273.465
18.7879	-7.87879	265.498
18.7879	-7.47475	328.466
18.7879	-7.07071	404.387
18.7879	-6.66667	419.861
18.7879	-6.26263	451.13
18.7879	-5.85859	394.847
18.7879	-5.45455	375.763
18.7879	-5.05051	518.899
18.7879	-4.64646	615.69
18.7879	-4.24242	676.898
18.7879	-3.83838	818.616
18.7879	-3.43434	666.389
18.7879	-3.0303	654.327
18.7879	-2.62626	927.611
18.7879	-2.22222	983.793
18.7879	-1.81818	964.415
18.7879	-1.41414	914.566
18.7879	-1.0101	794.465
18.7879	-0.606061	1027.95
18.7879	-0.20202	1006.59
18.7879	0.20202	1025.98
18.7879	0.606061	1006.77
18.7879	1.0101	954.083
18.7879	1.41414	1080.36
18.7879	1.81818	840.017
18.7879	2.22222	819.94
18.7879	2.62626	796.936
18.7879	3.0303	492.119
18.7879	3.43434	810.285
18.7879	3.83838	674.542
18.7879	4.24242	624.964
18.7879	4.64646	594.209
18.7879	5.05051	479.179
18.7879	5.45455	368.434
18.7879	5.85859	268.428
18.7879	6.26263	315.718
18.7879	6.66667	249.099
18.7879	7.07071	325.465
18.7879	7.47475	339.359
18.7879	7.87879	205.368
18.7879	8.28283	193.728
18.7879	8.68687	263.881
18.7879	9.09091	213.276
18.7879	9.49495	222.763
18.7879	9.89899	216.29
18.7879	10.303	140.719
18.7879	10.7071	172.457
18.7879	11.1111	141.365
18.7879	11.5152	149.076
18.7879	11.9192	149.43
18.7879	12.3232	164.218
18.7879	12.7273	135.455
18.7879	13.1313	137.267
18.7879	13.5354	114.143
18.7879	13.9394	156.964
18.7879	14.3434	135.682
18.7879	14.7475	102.677
18.7879	15.1515	115.117
18.7879	15.5556	94.0337
18.7879	15.9596	101.322
18.7879	16.3636	84.9598
18.7879	16.7677	42.3615
18.7879	17.1717	97.8213
18.7879	17.5758	136.803
18.7879	17.9798	139.014
18.7879	18.3838	132.275
18.7879	18.7879	150.081
18.7879	19.1919	102.205
18.7879	19.596	93.5563
18.7879	20	93.5563
19.0909	-20	117.894
19.0909	-19.596	119.015
19.0909	-19.1919	109.525
19.0909	-18.7879	92.4832
19.0909	-18.3838	85.426
19.0909	-17.9798	91.0889
19.0909	-17.5758	36.2184
19.0909	-17.1717	71.4635
19.0909	-16.7677	136.002
19.0909	-16.3636	144.101
19.0909	-15.9596	121.054
19.0909	-15.5556	70.7175
19.0909	-15.1515	124.63
19.0909	-14.7475	117.101
19.0909	-14.3434	111.49
19.0909	-13.9394	89.7263
19.0909	-13.5354	157.125
19.0909	-13.1313	121.819
19.0909	-12.7273	146.111
19.0909	-12.3232	161.328
19.0909	-11.9192	187.481
19.0909	-11.5152	141.503
19.0909	-11.1111	175.35
19.0909	-10.7071	236.808
19.0909	-10.303	173.141
19.0909	-9.89899	184.2
19.0909	-9.49495	212.515
19.0909	-9.09091	317.287
19.0909	-8.68687	276.959
19.0909	-8.28283	218.207
19.0909	-7.87879	331.945
19.0909	-7.47475	294.812
19.0909	-7.07071	245.657
19.0909	-6.66667	387.108
19.0909	-6.26263	406.06
19.0909	-5.85859	383.31
19.0909	-5.45455	498.047
19.0909	-5.05051	513.221
19.0909	-4.64646	589.652
19.0909	-4.24242	612.639
19.0909	-3.83838	686.678
19.0909	-3.43434	642.346
19.0909	-3.0303	685.079
19.0909	-2.62626	790.049
19.0909	-2.22222	886.154
19.0909	-1.81818	814.723
19.0909	-1.41414	827.125
19.0909	-1.0101	771.211
19.0909	-0.606061	947.687
19.0909	-0.20202	978.527
19.0909	0.20202	924.978
19.0909	0.606061	964.081
19.0909	1.0101	817.653
19.0909	1.41414	1052.93
19.0909	1.81818	827.535
19.0909	2.22222	841.395
19.0909	2.62626	736.744
19.0909	3.0303	522.502
19.0909	3.43434	705.914
19.0909	3.83838	603.238
19.0909	4.24242	556.634
19.0909	4.64646	645.488
19.0909	5.05051	478.188
19.0909	5.45455	404.861
19.0909	5.85859	307.314
19.0909	6.26263	256.703
19.0909	6.66667	251.169
19.0909	7.07071	273.363
19.0909	7.47475	310.414
19.0909	7.87879	274.95
19.0909	8.28283	222.592
19.0909	8.68687	226.108
19.0909	9.09091	257.484
19.0909	9.49495	223.961
19.0909	9.89899	186.524
19.0909	10.303	206.82
19.0909	10.7071	120.264
19.0909	11.1111	148.41
19.0909	11.5152	120.217
19.0909	11.9192	125.34
19.0909	12.3232	129.94
19.0909	12.7273	155.784
19.0909	13.1313	181.745
19.0909	13.5354	151.018
19.0909	13.9394	133.812
19.0909	14.3434	116.925
19.0909	14.7475	88.7274
19.0909	15.1515	77.9137
19.0909	15.5556	94.043
19.0909	15.9596	56.0565
19.0909	16.3636	58.8031
19.0909	16.7677	109.205
19.0909	17.1717	48.1415
19.0909	17.5758	18.0549
19.0909	17.9798	53.1708
19.0909	18.3838	153.659
19.0909	18.7879	170.291
19.0909	19.1919	107.697
19.0909	19.596	117.645
19.0909	20	117.645
19.3939	-20	94.8109
19.3939	-19.596	82.0522
19.3939	-19.1919	95.0189
19.3939	-18.7879	110.418
19.3939	-18.3838	51.8025
19.3939	-17.9798	39.4705
19.3939	-17.5758	99.8495
19.3939	-17.1717	114.341
19.3939	-16.7677	130.162
19.3939	-16.3636	82.3152
19.3939	-15.9596	89.3609
19.3939	-15.5556	107.693
19.3939	-15.1515	100.075
19.3939	-14.7475	83.9908
19.3939	-14.3434	123.528
19.3939	-13.9394	158.365
19.3939	-13.5354	125.12
19.3939	-13.1313	147.302
19.3939	-12.7273	126.646
19.3939	-12.3232	170.106
19.3939	-11.9192	177.187
19.3939	-11.5152	154.921
19.3939	-11.1111	235.954
19.3939	-10.7071	230.051
19.3939	-10.303	205.911
19.3939	-9.89899	170.229
19.3939	-9.49495	230.328
19.3939	-9.09091	285.269
19.3939	-8.68687	231.394
19.3939	-8.28283	293.163
19.3939	-7.87879	324.132
19.3939	-7.47475	186.113
19.3939	-7.07071	318.482
19.3939	-6.66667	357.888
19.3939	-6.26263	414.332
19.3939	-5.85859	366.019
19.3939	-5.45455	502.21
19.3939	-5.05051	442.305
19.3939	-4.64646	606.044
19.3939	-4.24242	605.395
19.3939	-3.83838	590.368
19.3939	-3.43434	600.998
19.3939	-3.0303	753.389
19.3939	-2.62626	664.056
19.3939	-2.22222	812.881
19.3939	-1.81818	749.046
19.3939	-1.41414	812.839
19.3939	-1.0101	821.382
19.3939	-0.606061	778.288
19.3939	-0.20202	823.805
19.3939	0.20202	783.26
19.3939	0.606061	951.656
19.3939	1.0101	727.119
19.3939	1.41414	971.27
19.3939	1.81818	744.09
19.3939	2.22222	798.734
19.3939	2.62626	670.899
19.3939	3.0303	523.062
19.3939	3.43434	573.385
19.3939	3.83838	532.144
19.3939	4.24242	585.927
19.3939	4.64646	490.323
19.3939	5.05051	557.066
19.3939	5.45455	432.954
19.3939	5.85859	301.053
19.3939	6.26263	263.785
19.3939	6.66667	230.649
19.3939	7.07071	249.375
19.3939	7.47475	300.606
19.3939	7.87879	255.715
19.3939	8.28283	215.263
19.3939	8.68687	219.169
19.3939	9.09091	221.192
19.3939	9.49495	205.68
19.3939	9.89899	191.766
19.3939	10.303	185.156
19.3939	10.7071	119.873
19.3939	11.1111	90.9351
19.3939	11.5152	108.867
19.3939	11.9192	94.7114
19.3939	12.3232	108.759
19.3939	12.7273	100.479
19.3939	13.1313	157.442
19.3939	13.5354	119.511
19.3939	13.9394	142.831
19.3939	14.3434	148.346
19.3939	14.7475	122.56
19.3939	15.1515	63.7513
19.3939	15.5556	60.9161
19.3939	15.9596	81.4822
19.3939	16.3636	60.4186
19.3939	16.7677	34.5073
19.3939	17.1717	59.6163
19.3939	17.5758	70.5759
19.3939	17.9798	43.2211
19.3939	18.3838	13.1073
19.3939	18.7879	40.7317
19.3939	19.1919	75.7778
19.3939	19.596	95.0168
19.3939	20	95.0168
19.697	-20	57.6732
19.697	-19.596	113.823
19.697	-19.1919	94.2767
19.697	-18.7879	50.4723
19.697	-18.3838	77.7669
19.697	-17.9798	119.729
19.697	-17.5758	121.046
19.697	-17.1717	72.7096
19.697	-16.7677	60.823
19.697	-16.3636	89.137
19.697	-15.9596	105.959
19.697	-15.5556	85.3333
19.697	-15.1515	55.0031
19.697	-14.7475	117.14
19.697	-14.3434	142.674
19.697	-13.9394	132.995
19.697	-13.5354	132.749
19.697	-13.1313	97.1198
19.697	-12.7273	118.463
19.697	-12.3232	211.708
19.697	-11.9192	167.939
19.697	-11.5152	195.625
19.697	-11.1111	181.843
19.697	-10.7071	200.138
19.697	-10.303	162.181
19.697	-9.89899	193.658
19.697	-9.49495	276.289
19.697	-9.09091	215.966
19.697	-8.68687	186.317
19.697	-8.28283	259.127
19.697	-7.87879	228.376
19.697	-7.47475	242.505
19.697	-7.07071	275.91
19.697	-6.66667	312.295
19.697	-6.26263	403.989
19.697	-5.85859	463.187
19.697	-5.45455	396.399
19.697	-5.05051	509.278
19.697	-4.64646	550.258
19.697	-4.24242	576.192
19.697	-3.83838	583.342
19.697	-3.43434	633.673
19.697	-3.0303	677.579
19.697	-2.62626	665.771
19.697	-2.22222	733.793
19.697	-1.81818	571.012
19.697	-1.41414	797.342
19.697	-1.0101	842.395
19.697	-0.606061	695.57
19.697	-0.20202	812.583
19.697	0.20202	758.022
19.697	0.606061	839.342
19.697	1.0101	688.313
19.697	1.41414	796.059
19.697	1.81818	813.952
19.697	2.22222	706.857
19.697	2.62626	588.975
19.697	3.0303	590.651
19.697	3.43434	435.1
19.697	3.83838	460.793
19.697	4.24242	543.6
19.697	4.64646	475.624
19.697	5.05051	464.34
19.697	5.45455	450.848
19.697	5.85859	363.937
19.697	6.26263	293.793
19.697	6.66667	259.364
19.697	7.07071	257.861
19.697	7.47475	257.492
19.697	7.87879	262.843
19.697	8.28283	286.69
19.697	8.68687	199.378
19.697	9.09091	211.212
19.697	9.49495	196.823
19.697	9.89899	146.659
19.697	10.303	204.426
19.697	10.7071	151.298
19.697	11.1111	85.9385
19.697	11.5152	107.262
19.697	11.9192	69.3925
19.697	12.3232	94.6281
19.697	12.7273	115.68
19.697	13.1313	106.905
19.697	13.5354	185.963
19.697	13.9394	86.5848
19.697	14.3434	73.5775
19.697	14.7475	123.67
19.697	15.1515	142.972
19.697	15.5556	85.3194
19.697	15.9596	61.1112
19.697	16.3636	94.0503
19.697	16.7677	78.9886
19.697	17.1717	45.3472
19.697	17.5758	32.2331
19.697	17.9798	60.243
19.697	18.3838	68.079
19.697	18.7879	53.8536
19.697	19.1919	18.3685
19.697	19.596	54.9378
19.697	20	54.9378
20	-20	57.6732
20	-19.596	113.823
20	-19.1919	94.2767
20	-18.7879	50.4723
20	-18.3838	77.7669
20	-17.9798	119.729
20	-17.5758	121.046
20	-17.1717	72.7096
20	-16.7677	60.823
