parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_after_irradiation,atom_number_after_cooling,activity_after_cooling_Bq,is_stable,decay_constant,half_life,half_life_seconds,cooling_time_hours
Fr220,Fr220,2.03e-06,Po212,Po-212,inf,4.4742102104301677e-69,1.0372194624054148e-62,False,2318217.9951837636,2.99e-07 秒,2.99e-07,240.0
Fr220,Fr220,2.03e-06,Tl208,Tl-208,inf,1.6195089467554625e-60,6.128169343460833e-63,False,0.0037839675759359388,3.05 分钟,183.18,240.0
Fr221,Fr221,2.59e-06,Fr221,Fr221,3428314161330.544,0.0,0.0,False,0.002357643471292331,4.90 分钟,294.0,240.0
Fr221,Fr221,2.59e-06,At217,At-217,,0.0,0.0,False,21.459665032815643,3.23e-02 秒,0.0323,240.0
Fr221,Fr221,2.59e-06,Bi213,Bi-213,31893863748991.277,2.6348246352585339e-82,6.67661500036316e-86,False,0.00025339883766905944,45.59 分钟,2735.4,240.0
Fr221,Fr221,2.59e-06,Po213,Po-213,inf,3.960974861899669e-91,6.536996566177557e-86,False,165035.04299046317,4.20e-06 秒,4.2e-06,240.0
Fr221,Fr221,2.59e-06,Tl209,Tl-209,inf,2.740108820855583e-85,1.4648300968714202e-87,False,0.005345882928890524,2.16 分钟,129.66,240.0
Fr222,Fr222,2.12e-06,Fr222,Fr222,8132217280962.47,4.368720052259097e-293,3.5541854306092605e-296,False,0.0008135530288262268,14.20 分钟,852.0,240.0
Fr222,Fr222,2.12e-06,Ra222,Ra-222,inf,2.039451621447736e-294,3.7201056349865973e-296,False,0.018240715277893296,38.00 秒,38.0,240.0
Fr222,Fr222,2.12e-06,Rn218,Rn-218,,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035,240.0
Fr222,Fr222,2.12e-06,Po214,Po-214,,0.0,0.0,False,4218.789899938803,1.64e-04 秒,0.0001643,240.0
Fr223,Fr223,1.77e-06,Fr223,Fr223,10519151638343.03,9.641961033368998e-185,5.063104625264074e-188,False,0.000525111500424201,22.00 分钟,1320.0,240.0
Fr223,Fr223,1.77e-06,Ra223,Ra-223,3583250574033577.5,1953929338594366.0,1371432200.0867229,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Fr223,Fr223,1.77e-06,At219,At-219,inf,2.563052932920873e-190,3.172451632285717e-192,False,0.012377628224284737,56.00 秒,56.0,240.0
Fr223,Fr223,1.77e-06,Rn219,Rn-219,inf,7812090892.249891,1367406256.6265252,False,0.175037166808067,3.96 秒,3.96,240.0
Fr223,Fr223,1.77e-06,Bi215,Bi-215,,0.0,0.0,False,0.001520059606491108,7.60 分钟,456.0,240.0
Fr223,Fr223,1.77e-06,Po215,Po-215,,0.0,0.0,False,389.1898824031136,1.78e-03 秒,0.001781,240.0
Fr224,Fr224,9.01e-07,Fr224,Fr224,810501444146.6293,0.0,0.0,False,0.0034692051079076337,3.33 分钟,199.8,240.0
Fr224,Fr224,9.01e-07,Ra224,Ra-224,1090423120614541.0,164100054189928.2,359699105.35406214,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Fr224,Fr224,9.01e-07,Rn220,Rn-220,inf,28836458570.207825,359494783.3682234,False,0.012466675909351533,55.60 秒,55.6,240.0
Fr224,Fr224,9.01e-07,Po216,Po-216,,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145,240.0
Fr227,Fr227,8.53e-08,Fr227,Fr227,56915525881.718834,0.0,0.0,False,0.004677106481511101,2.47 分钟,148.20000000000002,240.0
Fr227,Fr227,8.53e-08,Ra227,Ra-227,1032856855752.0365,1.962927120333e-91,5.3736074214197136e-95,False,0.0002737548106476877,42.20 分钟,2532.0,240.0
Fr227,Fr227,8.53e-08,Ac227,Ac-227,229897415474240.5,229697110834171.88,231733.04880442494,False,1.0088635767461738e-09,21.79 年,687057394.61376,240.0
Fr227,Fr227,8.53e-08,Th227,Th-227,325816853113.2947,224813601723.26825,96551.14537855516,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Fr227,Fr227,8.53e-08,Fr223,Fr-223,6.615929384369144e+203,6064227.945064254,3184.3958351470596,False,0.000525111500424201,22.00 分钟,1320.0,240.0
Ra219,Ra219,1.16e-05,Ra219,Ra219,522265703.66709095,0.0,0.0,False,69.31471805599453,1.00e-02 秒,0.01,240.0
Ra219,Ra219,1.16e-05,Rn215,Rn-215,,0.0,0.0,False,301368.3393738893,2.30e-06 秒,2.2999999999999996e-06,240.0
Ra219,Ra219,1.16e-05,Po211,Po-211,,0.0,0.0,False,1.3433084894572582,5.16e-01 秒,0.516,240.0
Ra219,Ra219,1.16e-05,Pb207,Pb-207,,,0.0,True,0.0,稳定,inf,240.0
Ra220,Ra220,3.43e-05,Ra220,Ra220,2764271328.280033,0.0,0.0,False,38.72330617653326,1.79e-02 秒,0.0179,240.0
Ra220,Ra220,3.43e-05,Rn216,Rn-216,,0.0,0.0,False,15403.270679109894,4.50e-05 秒,4.5e-05,240.0
Ra220,Ra220,3.43e-05,Po212,Po-212,,0.0,0.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07,240.0
Ra220,Ra220,3.43e-05,Pb208,Pb-208,,,0.0,True,0.0,稳定,inf,240.0
Ra221,Ra221,4.37e-05,Ra221,Ra221,5509002715578.039,0.0,0.0,False,0.024755256448569473,28.00 秒,28.0,240.0
Ra221,Ra221,4.37e-05,Rn217,Rn-217,,0.0,0.0,False,1283.6058899258246,5.40e-04 秒,0.00054,240.0
Ra221,Ra221,4.37e-05,Po213,Po-213,,0.0,0.0,False,165035.04299046317,4.20e-06 秒,4.2e-06,240.0
Ra221,Ra221,4.37e-05,Pb209,Pb-209,2304101036597469.0,1.4226404004038107e-07,8.420425440538417e-12,False,5.918871303070202e-05,3.25 小时,11710.800000000001,240.0
Ra222,Ra222,6.7e-05,Ra222,Ra222,11462831737382.877,0.0,0.0,False,0.018240715277893296,38.00 秒,38.0,240.0
Ra222,Ra222,6.7e-05,Rn218,Rn-218,,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035,240.0
Ra222,Ra222,6.7e-05,Po214,Po-214,,0.0,0.0,False,4218.789899938803,1.64e-04 秒,0.0001643,240.0
Ra222,Ra222,6.7e-05,Pb210,Pb-210,1.8057678168440454e+17,1.804224810081909e+17,178512422.9138751,False,9.894134140953916e-10,22.21 年,700563758.9760001,240.0
Ra223,Ra223,5.33e-05,Ra223,Ra223,1.0775817778631803e+17,5.876001711293705e+16,41242729690.67598,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Ra223,Ra223,5.33e-05,Rn219,Rn-219,inf,235623643956.83545,41242895071.1972,False,0.175037166808067,3.96 秒,3.96,240.0
Ra223,Ra223,5.33e-05,Po215,Po-215,,0.0,0.0,False,389.1898824031136,1.78e-03 秒,0.001781,240.0
Ra223,Ra223,5.33e-05,Pb211,Pb-211,519779966216650.75,4.338828784709471e-106,1.3884796579195309e-109,False,0.0003200125487349701,36.10 分钟,2166.0,240.0
Ra224,Ra224,5.72e-05,Ra224,Ra224,6.918179115755297e+16,1.0411312327560112e+16,22821075521.71022,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Ra224,Ra224,5.72e-05,Rn220,Rn-220,inf,1830888113462.1367,22825088736.816498,False,0.012466675909351533,55.60 秒,55.6,240.0
Ra224,Ra224,5.72e-05,Po216,Po-216,,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145,240.0
Ra224,Ra224,5.72e-05,Pb212,Pb-212,9864503909742674.0,1599281712.3078647,28940.51821760855,False,1.8095947696322715e-05,10.64 小时,38304.0,240.0
Ra225,Ra225,3.61e-05,Ra225,Ra225,7.783450851595694e+16,4.888083693684871e+16,26318678773.75957,False,5.384252893984164e-07,14.90 天,1287360.0,240.0
Ra225,Ra225,3.61e-05,Ac225,Ac-225,5.621949450246104e+16,2.810974725123052e+16,22551148210.003597,False,8.022536812036404e-07,10.00 天,864000.0,240.0
Ra225,Ra225,3.61e-05,Fr221,Fr-221,inf,2646868360923.3076,6240371910.50107,False,0.002357643471292331,4.90 分钟,294.0,240.0
Ra225,Ra225,3.61e-05,At217,At-217,,0.0,0.0,False,21.459665032815643,3.23e-02 秒,0.0323,240.0
Ra226,Ra226,3.33e-05,Ra226,Ra226,8.978718991172467e+16,8.978612494427898e+16,1232593.9003207632,False,1.372811112057356e-11,1601.06 年,50491081728.0,240.0
Ra226,Ra226,3.33e-05,Rn222,Rn-222,3328704136403.943,543200198513.1836,1139752.4751870006,False,2.0982180755947176e-06,3.82 天,330350.4,240.0
Ra226,Ra226,3.33e-05,Po218,Po-218,inf,29076960.749130566,108358.13635759165,False,0.0037265977449459425,3.10 分钟,186.0,240.0
Ra226,Ra226,3.33e-05,Pb214,Pb-214,267413012770505.62,4.783240087569333e-148,2.0618715053731274e-151,False,0.00043106167945270227,26.80 分钟,1608.0,240.0
Ra226,Ra226,3.33e-05,At218,At-218,,0.0,0.0,False,0.46209812037329684,1.50 秒,1.5,240.0
Ra227,Ra227,1.66e-05,Ra227,Ra227,189236674517002.03,3.596411240360977e-89,9.84534878116235e-93,False,0.0002737548106476877,42.20 分钟,2532.0,240.0
Ra227,Ra227,1.66e-05,Ac227,Ac-227,4.473970805243132e+16,4.4700727313566856e+16,45096935.64072044,False,1.0088635767461738e-09,21.79 年,687057394.61376,240.0
Ra227,Ra227,1.66e-05,Th227,Th-227,63406327803994.04,43750360944973.66,18789554.669214718,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Ra227,Ra227,1.66e-05,Fr223,Fr-223,1.2875079458444057e+206,1180142835.7334893,619706.5751868839,False,0.000525111500424201,22.00 分钟,1320.0,240.0
Ra227,Ra227,1.66e-05,Ra223,Ra-223,5966065321900816.0,3253266783213026.0,2283416669.090267,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Ra227,Ra227,1.66e-05,At219,At-219,inf,2.883835795363116e-194,3.5695047334889125e-196,False,0.012377628224284737,56.00 秒,56.0,240.0
Ra228,Ra228,1.42e-05,Ra228,Ra228,3.822474296497477e+16,3.8098791057863576e+16,145537234.6996495,False,3.81999613789873e-09,5.75 年,181452324.96,240.0
Ra228,Ra228,1.42e-05,Ac228,Ac-228,2.599508812758337e+24,4649211123314.525,145554994.66817522,False,3.130746072989816e-05,6.15 小时,22140.0,240.0
Ra228,Ra228,1.42e-05,Th228,Th-228,3.670092588475904e+16,3.633837370012835e+16,417541102.40325576,False,1.1490362938333175e-08,1.91 年,60324219.894528,240.0
Ra228,Ra228,1.42e-05,Ra224,Ra-224,1189168489667236.8,178960451136958.72,392272351.6789326,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Ra230,Ra230,1.92e-06,Ra230,Ra230,48235740024204.7,1.1810623981739923e-33,1.4671148232252153e-37,False,0.0001242199248315314,1.55 小时,5580.0,240.0
Ra230,Ra230,1.92e-06,Ac230,Ac-230,inf,2.639970915669239e-35,1.4999085220954016e-37,False,0.0056815342668847975,2.03 分钟,122.0,240.0
Ra230,Ra230,1.92e-06,Th230,Th-230,5176949109037204.0,5176947805683715.0,1508.5107931405782,False,2.9138999459959797e-13,75430.02 年,2378761087910.4,240.0
Ra230,Ra230,1.92e-06,Ra226,Ra-226,1954780138.3612041,1954756952.6794505,0.026835120660097248,False,1.372811112057356e-11,1601.06 年,50491081728.0,240.0
Ac223,Ac223,0.000405,Ac223,Ac223,229751886708031.5,0.0,0.0,False,0.005501168099682105,2.10 分钟,126.0,240.0
Ac223,Ac223,0.000405,Fr219,Fr-219,,0.0,0.0,False,34.657359027997266,2.00e-02 秒,0.02,240.0
Ac223,Ac223,0.000405,At215,At-215,,0.0,0.0,False,6931.471805599453,1.00e-04 秒,0.0001,240.0
Ac223,Ac223,0.000405,Bi211,Bi-211,,0.0,0.0,False,0.005398342527725431,2.14 分钟,128.4,240.0
Ac224,Ac224,0.000469,Ac224,Ac224,2.1132635268265652e+16,2.1714637964685217e-10,1.5039408555257303e-14,False,6.925931060750853e-05,2.78 小时,10008.0,240.0
Ac224,Ac224,0.000469,Ra224,Ra-224,5.3247527662268666e+17,8.01333171469573e+16,175648220404.93246,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Ac224,Ac224,0.000469,Fr220,Fr-220,inf,5.424852043078184e-14,1.372343393654928e-15,False,0.025297342356202384,27.40 秒,27.4,240.0
Ac224,Ac224,0.000469,Rn220,Rn-220,inf,13566902517881.94,169134176784.19943,False,0.012466675909351533,55.60 秒,55.6,240.0
Ac224,Ac224,0.000469,At216,At-216,,0.0,0.0,False,2310.4906018664847,3.00e-04 秒,0.0003,240.0
Ac224,Ac224,0.000469,Ra220,Ra-220,,0.0,0.0,False,38.72330617653326,1.79e-02 秒,0.0179,240.0
Ac224,Ac224,0.000469,Po216,Po-216,,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145,240.0
Ac224,Ac224,0.000469,Bi212,Bi-212,695649511572386.8,1.784193230782314e-57,3.404097185496561e-61,False,0.0001907919572144083,1.01 小时,3633.0,240.0
Ac224,Ac224,0.000469,Rn216,Rn-216,,0.0,0.0,False,15403.270679109894,4.50e-05 秒,4.5e-05,240.0
Ac225,Ac225,0.000648,Ac225,Ac225,1.2603532070840584e+18,6.301766035420292e+17,505561500000.0,False,8.022536812036404e-07,10.00 天,864000.0,240.0
Ac225,Ac225,0.000648,Fr221,Fr-221,inf,214508086595851.56,505733589902.11945,False,0.002357643471292331,4.90 分钟,294.0,240.0
Ac225,Ac225,0.000648,At217,At-217,,0.0,0.0,False,21.459665032815643,3.23e-02 秒,0.0323,240.0
Ac225,Ac225,0.000648,Bi213,Bi-213,7979623053801679.0,6.592148122191235e-80,1.670442671905532e-83,False,0.00025339883766905944,45.59 分钟,2735.4,240.0
Ac226,Ac226,0.000564,Ac226,Ac226,2.675532545162659e+17,927924023576231.0,6083190715.353012,False,6.555699131388277e-06,1.22 天,105732.0,240.0
Ac226,Ac226,0.000564,Th226,Th-226,8.582722615512268e+154,13596616507338.21,5138183620.769977,False,0.00037790163589572853,30.57 分钟,1834.2,240.0
Ac226,Ac226,0.000564,Ra226,Ra-226,2.5836518753797846e+17,2.5836212306392486e+17,3546823.9347688616,False,1.372811112057356e-11,1601.06 年,50491081728.0,240.0
Ac226,Ac226,0.000564,Fr222,Fr-222,inf,452283334.1458518,367956.47638198215,False,0.0008135530288262268,14.20 分钟,852.0,240.0
Ac226,Ac226,0.000564,Ra222,Ra-222,inf,1.2910306849309888e-128,2.3549323138849735e-130,False,0.018240715277893296,38.00 秒,38.0,240.0
Ac226,Ac226,0.000564,Rn222,Rn-222,1.1921142689266992e+17,1.94537177530878e+16,40818142227.04668,False,2.0982180755947176e-06,3.82 天,330350.4,240.0
Ac226,Ac226,0.000564,Rn218,Rn-218,,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035,240.0
Ac226,Ac226,0.000564,Po218,Po-218,inf,10958705885226.543,40838688639.411064,False,0.0037265977449459425,3.10 分钟,186.0,240.0
Ac227,Ac227,0.000645,Ac227,Ac227,1.738373816098456e+18,1.736859208633992e+18,1752253993.527018,False,1.0088635767461738e-09,21.79 年,687057394.61376,240.0
Ac227,Ac227,0.000645,Th227,Th-227,2471322437960647.5,1705212277967309.0,732340913.9362521,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Ac227,Ac227,0.000645,Fr223,Fr-223,5.023897765581212e+207,46049556234.930275,24181151.568392854,False,0.000525111500424201,22.00 分钟,1320.0,240.0
Ac227,Ac227,0.000645,Ra223,Ra-223,2.3181398389313405e+17,1.2640705272122898e+17,88723117564.0495,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Ac227,Ac227,0.000645,At219,At-219,inf,1.1205265590416922e-192,1.3869461163255107e-194,False,0.012377628224284737,56.00 秒,56.0,240.0
Ac227,Ac227,0.000645,Rn219,Rn-219,inf,506277166828.8597,88617320901.33867,False,0.175037166808067,3.96 秒,3.96,240.0
Ac227,Ac227,0.000645,Bi215,Bi-215,,0.0,0.0,False,0.001520059606491108,7.60 分钟,456.0,240.0
Ac228,Ac228,0.000517,Ac228,Ac228,5.1534928492501944e+16,92170.0136620513,2.8856090831988475,False,3.130746072989816e-05,6.15 小时,22140.0,240.0
Ac228,Ac228,0.000517,Th228,Th-228,1.3876140991076726e+18,1.3739064742745687e+18,15786684032.740505,False,1.1490362938333175e-08,1.91 年,60324219.894528,240.0
Ac228,Ac228,0.000517,Ra224,Ra-224,4.3295782335067704e+16,6515672763225892.0,14282028578.73297,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Ac228,Ac228,0.000517,Rn220,Rn-220,inf,106243203964.8609,1324499591.4010527,False,0.012466675909351533,55.60 秒,55.6,240.0
Ac230,Ac230,0.000166,Ac230,Ac230,91180388195395.92,0.0,0.0,False,0.0056815342668847975,2.03 分钟,122.0,240.0
Ac230,Ac230,0.000166,Th230,Th-230,4.475903917188417e+17,4.475902790330713e+17,130423.3289902792,False,2.9138999459959797e-13,75430.02 年,2378761087910.4,240.0
Ac230,Ac230,0.000166,Ra226,Ra-226,169007032795.81247,169005028200.41086,2.3201198070709084,False,1.372811112057356e-11,1601.06 年,50491081728.0,240.0
Ac230,Ac230,0.000166,Rn222,Rn-222,1576688719795.277,257294607898.53735,539860.1970457665,False,2.0982180755947176e-06,3.82 天,330350.4,240.0
Ac231,Ac231,0.000133,Ac231,Ac231,269462089348925.8,0.0,0.0,False,0.0015403270679109895,7.50 分钟,450.0,240.0
Ac231,Ac231,0.000133,Th231,Th-231,5.520258597729777e+16,81462236421736.0,614608580.392655,False,7.544705465864957e-06,1.06 天,91872.0,240.0
Ac231,Ac231,0.000133,Pa231,Pa-231,3.5853008973996826e+17,3.585298820449394e+17,240387.69527516773,False,6.704816176104303e-13,32781.74 年,1033804898380.8,240.0
Ac231,Ac231,0.000133,Ac227,Ac-227,279837899918.61414,279594083215.82465,282.0722868301842,False,1.0088635767461738e-09,21.79 年,687057394.61376,240.0
Ac232,Ac232,3.28e-06,Ac232,Ac232,1757334047028.784,0.0,0.0,False,0.005824766223192818,1.98 分钟,119.0,240.0
Ac232,Ac232,3.28e-06,Th232,Th-232,8843749253653508.0,8843749253641563.0,0.013825818929706007,False,1.5633436151542845e-18,14059323041.10 年,4.43374811424e+17,240.0
Ac232,Ac232,3.28e-06,Ra228,Ra-228,17844.646165870443,17785.847412969077,6.7941868426798e-05,False,3.81999613789873e-09,5.75 年,181452324.96,240.0
Ac232,Ac232,3.28e-06,Ac228,Ac-228,1437550322992.6833,2.5710530078527185,8.049314107783553e-05,False,3.130746072989816e-05,6.15 小时,22140.0,240.0
Th223,Th223,3.13e-05,Th223,Th223,84553016507.48248,0.0,0.0,False,1.1552453009332422,6.00e-01 秒,0.6,240.0
Th223,Th223,3.13e-05,Ra219,Ra-219,,0.0,0.0,False,69.31471805599453,1.00e-02 秒,0.01,240.0
Th223,Th223,3.13e-05,Rn215,Rn-215,,0.0,0.0,False,301368.3393738893,2.30e-06 秒,2.2999999999999996e-06,240.0
Th223,Th223,3.13e-05,Po211,Po-211,,0.0,0.0,False,1.3433084894572582,5.16e-01 秒,0.516,240.0
Th224,Th224,0.000223,Th224,Th224,1054211332014.2186,0.0,0.0,False,0.6601401719618526,1.05 秒,1.05,240.0
Th224,Th224,0.000223,Ra220,Ra-220,,0.0,0.0,False,38.72330617653326,1.79e-02 秒,0.0179,240.0
Th224,Th224,0.000223,Rn216,Rn-216,,0.0,0.0,False,15403.270679109894,4.50e-05 秒,4.5e-05,240.0
Th224,Th224,0.000223,Po212,Po-212,,0.0,0.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07,240.0
Th226,Th226,0.00142,Th226,Th226,1.1726503881085976e+16,1.8576946195927225e-126,7.020258357387829e-130,False,0.00037790163589572853,30.57 分钟,1834.2,240.0
Th226,Th226,0.00142,Ra222,Ra-222,inf,3.9300966231223393e-128,7.168777351698451e-130,False,0.018240715277893296,38.00 秒,38.0,240.0
Th226,Th226,0.00142,Rn218,Rn-218,,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035,240.0
Th226,Th226,0.00142,Po214,Po-214,,0.0,0.0,False,4218.789899938803,1.64e-04 秒,0.0001643,240.0
Th227,Th227,0.00164,Th227,Th227,3.6942798417750973e+18,2.54905278553633e+18,1094746777718.905,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Th227,Th227,0.00164,Ra223,Ra-223,2.1425224657627604e+18,1.1683072165781985e+18,820016417564.863,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Th227,Th227,0.00164,Rn219,Rn-219,inf,1305291398979.294,228474508336.2738,False,0.175037166808067,3.96 秒,3.96,240.0
Th227,Th227,0.00164,Po215,Po-215,,0.0,0.0,False,389.1898824031136,1.78e-03 秒,0.001781,240.0
Th228,Th228,0.00264,Th228,Th228,7.083088450064121e+18,7.013117757783314e+18,80583268366.19965,False,1.1490362938333175e-08,1.91 年,60324219.894528,240.0
Th228,Th228,0.00264,Ra224,Ra-224,2.287482653902714e+17,3.44248044972122e+16,75457448449.73804,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Th228,Th228,0.00264,Rn220,Rn-220,inf,542518488331.2045,6763402168.856439,False,0.012466675909351533,55.60 秒,55.6,240.0
Th228,Th228,0.00264,Po216,Po-216,,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145,240.0
Th229,Th229,0.00214,Th229,Th229,5.770134460519503e+18,5.770119541721862e+18,17267104.577166367,False,2.9925037865010483e-12,7344.87 年,231627837427.2,240.0
Th229,Th229,0.00214,Ra225,Ra-225,25421512564026.85,15964959939015.938,8595938.17539878,False,5.384252893984164e-07,14.90 天,1287360.0,240.0
Th229,Th229,0.00214,Ac225,Ac-225,9.21911213597843e+17,4.609556067989215e+17,369803332425.8926,False,8.022536812036404e-07,10.00 天,864000.0,240.0
Th229,Th229,0.00214,Fr221,Fr-221,inf,156905769871907.97,369927863946.60077,False,0.002357643471292331,4.90 分钟,294.0,240.0
Th230,Th230,0.00286,Th230,Th230,7.71149710994117e+18,7.711495168487535e+18,2247052.5355004086,False,2.9138999459959797e-13,75430.02 年,2378761087910.4,240.0
Th230,Th230,0.00286,Ra226,Ra-226,2912203417788.456,2912168876092.2715,39.978577932870515,False,1.372811112057356e-11,1601.06 年,50491081728.0,240.0
Th230,Th230,0.00286,Rn222,Rn-222,27164636979605.383,4432907099938.656,9301205.804523448,False,2.0982180755947176e-06,3.82 天,330350.4,240.0
Th230,Th230,0.00286,Po218,Po-218,inf,2497300532.808211,9306434.53401538,False,0.0037265977449459425,3.10 分钟,186.0,240.0
Th231,Th231,0.00314,Th231,Th231,1.296895481239988e+18,1913823500053078.0,14439234621.55126,False,7.544705465864957e-06,1.06 天,91872.0,240.0
Th231,Th231,0.00314,Pa231,Pa-231,8.464554396093743e+18,8.464549492611664e+18,5675324.8361498155,False,6.704816176104303e-13,32781.74 年,1033804898380.8,240.0
Th231,Th231,0.00314,Ac227,Ac-227,6606699291311.643,6600943017275.86,6659.450982306605,False,1.0088635767461738e-09,21.79 年,687057394.61376,240.0
Th231,Th231,0.00314,Th227,Th-227,3226784684644409.0,2226481165749095.0,956211301.5807195,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Th231,Th231,0.00314,Fr223,Fr-223,7.085074872088769e+201,64942.51455238317,34.10206125792243,False,0.000525111500424201,22.00 分钟,1320.0,240.0
Th232,Th232,0.0715,Th232,Th232,1.9278294866958097e+20,1.9278294866932056e+20,301.3859919127985,False,1.5633436151542845e-18,14059323041.10 年,4.43374811424e+17,240.0
Th232,Th232,0.0715,Ra228,Ra-228,389043353.50498044,387761441.61958766,1.4812472094128686,False,3.81999613789873e-09,5.75 年,181452324.96,240.0
Th232,Th232,0.0715,Ac228,Ac-228,3.1336843931090508e+16,56045.82014069188,1.7546523131296463,False,3.130746072989816e-05,6.15 小时,22140.0,240.0
Th232,Th232,0.0715,Th228,Th-228,1.8479691554649797e+20,1.829713887013505e+20,2102407663509.351,False,1.1490362938333175e-08,1.91 年,60324219.894528,240.0
Th233,Th233,0.000293,Th233,Th233,1765050973029520.8,7.238937884484579e-180,3.7501116478916745e-183,False,0.0005180472201494359,22.30 分钟,1338.0,240.0
Th233,Th233,0.000293,Pa233,Pa-233,6.970600075992187e+17,5.390650062320257e+17,160368927080.3968,False,2.974945975464977e-07,26.97 天,2329948.8,240.0
Th233,Th233,0.000293,U233,U-233,2.5095910308652432e+17,2.5095907317046573e+17,34625.065760807076,False,1.3797096603591517e-13,159305.64 年,5023862631936.0,240.0
Th233,Th233,0.000293,Th229,Th-229,58223847352.8226,58223696813.90492,0.1742346331796995,False,2.9925037865010483e-12,7344.87 年,231627837427.2,240.0
Pa227,Pa227,0.000347,Pa227,Pa227,3590153497399658.0,2.3665870320885753e-98,7.1383513004435365e-102,False,0.00030163062687552013,38.30 分钟,2298.0,240.0
Pa227,Pa227,0.000347,Ac223,Ac-223,inf,1.166949682949753e-99,6.419586369777329e-102,False,0.005501168099682105,2.10 分钟,126.0,240.0
Pa227,Pa227,0.000347,Th227,Th-227,1.1741551300220635e+17,8.10166942685205e+16,34794401079.15977,False,4.294719920790366e-07,18.68 天,1613952.0,240.0
Pa227,Pa227,0.000347,Fr219,Fr-219,,0.0,0.0,False,34.657359027997266,2.00e-02 秒,0.02,240.0
Pa227,Pa227,0.000347,Ra223,Ra-223,1.5411227185503277e+17,8.403668211124037e+16,58984022379.59991,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Pa227,Pa227,0.000347,At215,At-215,,0.0,0.0,False,6931.471805599453,1.00e-04 秒,0.0001,240.0
Pa227,Pa227,0.000347,Rn219,Rn-219,inf,230062549949.99338,40269496931.88624,False,0.175037166808067,3.96 秒,3.96,240.0
Pa228,Pa228,0.000514,Pa228,Pa228,1.8318753115855565e+17,95264769412561.14,833743766.7299252,False,8.75185834040335e-06,22.00 小时,79200.0,240.0
Pa228,Pa228,0.000514,Th228,Th-228,1.353157016531776e+18,1.3397897779495017e+18,15394670809.708588,False,1.1490362938333175e-08,1.91 年,60324219.894528,240.0
Pa228,Pa228,0.000514,Ac224,Ac-224,2.6819754205073593e+37,275583828269.4276,19086745.960518576,False,6.925931060750853e-05,2.78 小时,10008.0,240.0
Pa228,Pa228,0.000514,Ra224,Ra-224,3.884756720167204e+16,5846251571911367.0,12814690832.810007,False,2.191949948643826e-06,3.66 天,316224.0,240.0
Pa228,Pa228,0.000514,Fr220,Fr-220,inf,1.1883642415583465e-15,3.006245706257028e-17,False,0.025297342356202384,27.40 秒,27.4,240.0
Pa228,Pa228,0.000514,Rn220,Rn-220,inf,103514171569.01302,1290477628.975896,False,0.012466675909351533,55.60 秒,55.6,240.0
