parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_EOL,activity_EOL_Bq,is_stable,decay_constant,half_life,half_life_seconds
Ac224,Ac224,0.000469,Po216,Po-216,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145
Ac224,Ac224,0.000469,Fr220,Fr-220,5264999278366.665,133190489250.00002,False,0.025297342356202384,27.40 秒,27.4
Ac224,Ac224,0.000469,At216,At-216,57444216.57911365,132724322537.62498,False,2310.4906018664847,3.00e-04 秒,0.0003
Ac224,Ac224,0.000469,Bi212,Bi-212,0.0,0.0,False,0.0001907919572144083,1.01 小时,3633.0
Ac224,Ac224,0.000469,Ra220,Ra-220,12038401.634659544,466166712.37499994,False,38.72330617653326,1.79e-02 秒,0.0179
Ac224,Ac224,0.000469,Rn216,Rn-216,0.0,0.0,False,15403.270679109894,4.50e-05 秒,4.5e-05
Ac225,Ac225,0.000648,Ac225,Ac225,1.2603532070840584e+18,1011123000000.0,False,8.022536812036404e-07,10.00 天,864000.0
Ac225,Ac225,0.000648,Fr221,Fr-221,428724203851614.3,1010778820195.761,False,0.002357643471292331,4.90 分钟,294.0
Ac225,Ac225,0.000648,At217,At-217,47101330837.97664,1010778782382.8083,False,21.459665032815643,3.23e-02 秒,0.0323
Ac225,Ac225,0.000648,Bi213,Bi-213,0.0,0.0,False,0.00025339883766905944,45.59 分钟,2735.4
Ac226,Ac226,0.000564,Ac226,Ac226,2.675532545162659e+17,1753998638232.3909,False,6.555699131388277e-06,1.22 天,105732.0
Ac226,Ac226,0.000564,Th226,Th-226,3852138455928507.0,1455729424192.2285,False,0.00037790163589572853,30.57 分钟,1834.2
Ac226,Ac226,0.000564,Ra222,Ra-222,79809144110804.83,1455775874297.5454,False,0.018240715277893296,38.00 秒,38.0
Ac226,Ac226,0.000564,Rn218,Rn-218,0.0,0.0,False,19.804205158855577,3.50e-02 秒,0.035
Ac226,Ac226,0.000564,Ra226,Ra-226,2.1303878830850538e+17,2924620.158891509,False,1.372811112057356e-11,1601.06 年,50491081728.0
Ac226,Ac226,0.000564,Rn222,Rn-222,683237481184.6125,1433581.2329453598,False,2.0982180755947176e-06,3.82 天,330350.4
Ac226,Ac226,0.000564,Po218,Po-218,0.0,0.0,False,0.0037265977449459425,3.10 分钟,186.0
Ac226,Ac226,0.000564,Fr222,Fr-222,129354742976.30548,105236942.94141142,False,0.0008135530288262268,14.20 分钟,852.0
Ac227,Ac227,0.000645,Ac227,Ac227,1.738373816098456e+18,1753782025.8309836,False,1.0088635767461738e-09,21.79 年,687057394.61376
Ac227,Ac227,0.000645,Th227,Th-227,662826266413569.5,284665317.0389459,False,4.294719920790366e-07,18.68 天,1613952.0
Ac227,Ac227,0.000645,Ra223,Ra-223,614136227477066.6,431052536.53017753,False,7.018842355237448e-07,11.43 天,987552.0
Ac227,Ac227,0.000645,Rn219,Rn-219,0.0,0.0,False,0.175037166808067,3.96 秒,3.96
Ac227,Ac227,0.000645,Fr223,Fr-223,45988081783.07017,24148870.62673884,False,0.000525111500424201,22.00 分钟,1320.0
Ac227,Ac227,0.000645,At219,At-219,117049.60629935058,1448.7965105722583,False,0.012377628224284737,56.00 秒,56.0
Ac227,Ac227,0.000645,Bi215,Bi-215,0.0,0.0,False,0.001520059606491108,7.60 分钟,456.0
Ac228,Ac228,0.000517,Ac228,Ac228,5.1534928492501944e+16,1613427749997.1143,False,3.130746072989816e-05,6.15 小时,22140.0
Ac228,Ac228,0.000517,Th228,Th-228,1.3360602494881846e+18,15351817174.09921,False,1.1490362938333175e-08,1.91 年,60324219.894528
Ac228,Ac228,0.000517,Ra224,Ra-224,3789454223547096.0,8306293990.692186,False,2.191949948643826e-06,3.66 天,316224.0
Ac228,Ac228,0.000517,Rn220,Rn-220,0.0,0.0,False,0.012466675909351533,55.60 秒,55.6
Ac230,Ac230,0.000166,Ac230,Ac230,91180388195395.92,518044500000.0,False,0.0056815342668847975,2.03 分钟,122.0
Ac230,Ac230,0.000166,Th230,Th-230,4.474992113306417e+17,130396.79277296005,False,2.9138999459959797e-13,75430.02 年,2378761087910.4
Ac230,Ac230,0.000166,Ra226,Ra-226,56320598971.83468,0.7731754410626074,False,1.372811112057356e-11,1601.06 年,50491081728.0
Ac230,Ac230,0.000166,Rn222,Rn-222,0.0,0.0,False,2.0982180755947176e-06,3.82 天,330350.4
Ac231,Ac231,0.000133,Ac231,Ac231,269462089348925.8,415059750000.0,False,0.0015403270679109895,7.50 分钟,450.0
Ac231,Ac231,0.000133,Th231,Th-231,5.4931797533896136e+16,414444233103.7733,False,7.544705465864957e-06,1.06 天,91872.0
Ac231,Ac231,0.000133,Pa231,Pa-231,3.0341028765770797e+17,203431.020468386,False,6.704816176104303e-13,32781.74 年,1033804898380.8
Ac231,Ac231,0.000133,Ac227,Ac-227,0.0,0.0,False,1.0088635767461738e-09,21.79 年,687057394.61376
Ac232,Ac232,3.28e-06,Ac232,Ac232,1757334047028.784,10236060000.0,False,0.005824766223192818,1.98 分钟,119.0
Ac232,Ac232,3.28e-06,Th232,Th-232,8841991919606478.0,0.013823071612762564,False,1.5633436151542845e-18,14059323041.10 年,4.43374811424e+17
Ac232,Ac232,3.28e-06,Ra228,Ra-228,5879.523707343338,2.2459757854735574e-05,False,3.81999613789873e-09,5.75 年,181452324.96
Ac232,Ac232,3.28e-06,Ac228,Ac-228,0.0,0.0,False,3.130746072989816e-05,6.15 小时,22140.0
Th223,Th223,3.13e-05,Th223,Th223,84553016507.48248,97679475000.0,False,1.1552453009332422,6.00e-01 秒,0.6
Th223,Th223,3.13e-05,Ra219,Ra-219,1409216941.7913747,97679475000.0,False,69.31471805599453,1.00e-02 秒,0.01
Th223,Th223,3.13e-05,Rn215,Rn-215,324119.89661201613,97679475000.0,False,301368.3393738893,2.30e-06 秒,2.2999999999999996e-06
Th223,Th223,3.13e-05,Po211,Po-211,0.0,0.0,False,1.3433084894572582,5.16e-01 秒,0.516
Th224,Th224,0.000223,Th224,Th224,1054211332014.2186,695927250000.0,False,0.6601401719618526,1.05 秒,1.05
Th224,Th224,0.000223,Ra220,Ra-220,17971793183.861443,695927250000.0001,False,38.72330617653326,1.79e-02 秒,0.0179
Th224,Th224,0.000223,Rn216,Rn-216,45180485.65775223,695927250000.0,False,15403.270679109894,4.50e-05 秒,4.5e-05
Th224,Th224,0.000223,Po212,Po-212,0.0,0.0,False,2318217.9951837636,2.99e-07 秒,2.99e-07
Th226,Th226,0.00142,Th226,Th226,1.1726503881085976e+16,4431465000000.0,False,0.00037790163589572853,30.57 分钟,1834.2
Th226,Th226,0.00142,Ra222,Ra-222,242943598016174.4,4431465000000.0,False,0.018240715277893296,38.00 秒,38.0
Th226,Th226,0.00142,Rn218,Rn-218,223763840278.0554,4431465000000.0,False,19.804205158855577,3.50e-02 秒,0.035
Th226,Th226,0.00142,Po214,Po-214,0.0,0.0,False,4218.789899938803,1.64e-04 秒,0.0001643
Th227,Th227,0.00164,Th227,Th227,3.6942798417750973e+18,1586589722944.5793,False,4.294719920790366e-07,18.68 天,1613952.0
Th227,Th227,0.00164,Ra223,Ra-223,5.96951223876029e+17,418990653415.1905,False,7.018842355237448e-07,11.43 天,987552.0
Th227,Th227,0.00164,Rn219,Rn-219,2393697173566.9585,418985971457.6382,False,0.175037166808067,3.96 秒,3.96
Th227,Th227,0.00164,Po215,Po-215,0.0,0.0,False,389.1898824031136,1.78e-03 秒,0.001781
Th228,Th228,0.00264,Th228,Th228,7.083088450064121e+18,81387257015.55254,False,1.1490362938333175e-08,1.91 年,60324219.894528
Th228,Th228,0.00264,Ra224,Ra-224,2.0499560012910052e+16,44934009517.51922,False,2.191949948643826e-06,3.66 天,316224.0
Th228,Th228,0.00264,Rn220,Rn-220,3603815536458.084,44927600330.108765,False,0.012466675909351533,55.60 秒,55.6
Th228,Th228,0.00264,Po216,Po-216,0.0,0.0,False,4.780325383172037,1.45e-01 秒,0.145
Th229,Th229,0.00214,Th229,Th229,5.770134460519503e+18,17267149.221724797,False,2.9925037865010483e-12,7344.87 年,231627837427.2
Th229,Th229,0.00214,Ra225,Ra-225,6425624672850.854,3459718.8240453256,False,5.384252893984164e-07,14.90 天,1287360.0
Th229,Th229,0.00214,Ac225,Ac-225,873674629807.7511,700908.6879374961,False,8.022536812036404e-07,10.00 天,864000.0
Th229,Th229,0.00214,Fr221,Fr-221,0.0,0.0,False,0.002357643471292331,4.90 分钟,294.0
Th230,Th230,0.00286,Th230,Th230,7.71149710994117e+18,2247053.101220573,False,2.9138999459959797e-13,75430.02 年,2378761087910.4
Th230,Th230,0.00286,Ra226,Ra-226,970738268824.8276,13.326402823420441,False,1.372811112057356e-11,1601.06 年,50491081728.0
Th230,Th230,0.00286,Rn222,Rn-222,2578394.9086326174,5.410034803314348,False,2.0982180755947176e-06,3.82 天,330350.4
Th230,Th230,0.00286,Po218,Po-218,0.0,0.0,False,0.0037265977449459425,3.10 分钟,186.0
Th231,Th231,0.00314,Th231,Th231,1.296895481239988e+18,9784694425966.9,False,7.544705465864957e-06,1.06 天,91872.0
Th231,Th231,0.00314,Pa231,Pa-231,7.169572624380256e+18,4807066.650769932,False,6.704816176104303e-13,32781.74 年,1033804898380.8
Th231,Th231,0.00314,Ac227,Ac-227,1814682531460.4556,1830.7671093479962,False,1.0088635767461738e-09,21.79 年,687057394.61376
Th231,Th231,0.00314,Th227,Th-227,0.0,0.0,False,4.294719920790366e-07,18.68 天,1613952.0
Th231,Th231,0.00314,Fr223,Fr-223,0.0,0.0,False,0.000525111500424201,22.00 分钟,1320.0
Th232,Th232,0.0715,Th232,Th232,1.9278294866958097e+20,301.3859919132056,False,1.5633436151542845e-18,14059323041.10 年,4.43374811424e+17
Th232,Th232,0.0715,Ra228,Ra-228,128215665.4127789,0.4897833466949312,False,3.81999613789873e-09,5.75 年,181452324.96
Th232,Th232,0.0715,Ac228,Ac-228,15423.352579091441,0.48286600519327877,False,3.130746072989816e-05,6.15 小时,22140.0
Th232,Th232,0.0715,Th228,Th-228,0.0,0.0,False,1.1490362938333175e-08,1.91 年,60324219.894528
Th233,Th233,0.000293,Th233,Th233,1765050973029520.8,914379750000.0001,False,0.0005180472201494359,22.30 分钟,1338.0
Th233,Th233,0.000293,Pa233,Pa-233,6.952939424428823e+17,206846191583.56302,False,2.974945975464977e-07,26.97 天,2329948.8
Th233,Th233,0.000293,U233,U-233,9.296510693616253e+16,12826.485611614502,False,1.3797096603591517e-13,159305.64 年,5023862631936.0
Th233,Th233,0.000293,Th229,Th-229,0.0,0.0,False,2.9925037865010483e-12,7344.87 年,231627837427.2
Pa227,Pa227,0.000347,Pa227,Pa227,3590153497399658.0,1082900249999.9999,False,0.00030163062687552013,38.30 分钟,2298.0
Pa227,Pa227,0.000347,Ac223,Ac-223,167321775270454.06,920465212500.0,False,0.005501168099682105,2.10 分钟,126.0
Pa227,Pa227,0.000347,Fr219,Fr-219,26293421828.214207,911260560375.0,False,34.657359027997266,2.00e-02 秒,0.02
Pa227,Pa227,0.000347,At215,At-215,0.0,0.0,False,6931.471805599453,1.00e-04 秒,0.0001
Pa227,Pa227,0.000347,Th227,Th-227,1.1687622211680834e+17,50195063939.177635,False,4.294719920790366e-07,18.68 天,1613952.0
Pa227,Pa227,0.000347,Ra223,Ra-223,1.8823310311327424e+16,13211784767.892273,False,7.018842355237448e-07,11.43 天,987552.0
Pa227,Pa227,0.000347,Rn219,Rn-219,0.0,0.0,False,0.175037166808067,3.96 秒,3.96
Pa228,Pa228,0.000514,Pa228,Pa228,1.8318753115855565e+17,1603231322427.9038,False,8.75185834040335e-06,22.00 小时,79200.0
Pa228,Pa228,0.000514,Th228,Th-228,1.1734916432722903e+18,13483844886.29962,False,1.1490362938333175e-08,1.91 年,60324219.894528
Pa228,Pa228,0.000514,Ra224,Ra-224,5.6860861938038995e+17,1246361634049.2825,False,2.191949948643826e-06,3.66 天,316224.0
Pa228,Pa228,0.000514,Rn220,Rn-220,0.0,0.0,False,0.012466675909351533,55.60 秒,55.6
Pa228,Pa228,0.000514,Ac224,Ac-224,462930009579613.2,32062213323.011326,False,6.925931060750853e-05,2.78 小时,10008.0
Pa228,Pa228,0.000514,Fr220,Fr-220,115334677054.04466,2917660810.978207,False,0.025297342356202384,27.40 秒,27.4
Pa228,Pa228,0.000514,At216,At-216,0.0,0.0,False,2310.4906018664847,3.00e-04 秒,0.0003
Pa228,Pa228,0.000514,Ra220,Ra-220,0.0,0.0,False,38.72330617653326,1.79e-02 秒,0.0179
Pa229,Pa229,0.000882,Pa229,Pa229,5.0957851455545165e+17,2725408261095.9595,False,5.3483578746909356e-06,1.50 天,129600.0
Pa229,Pa229,0.000882,Th229,Th-229,1.8596115649160264e+18,5564894.649432349,False,2.9925037865010483e-12,7344.87 年,231627837427.2
Pa229,Pa229,0.000882,Ra225,Ra-225,1773677862699.5535,954993.0165235717,False,5.384252893984164e-07,14.90 天,1287360.0
Pa229,Pa229,0.000882,Ac225,Ac-225,0.0,0.0,False,8.022536812036404e-07,10.00 天,864000.0
Pa230,Pa230,0.000897,Pa230,Pa230,1.9949412694232415e+18,919798262747.0454,False,4.6106533402508075e-07,17.40 天,1503359.9999999998
Pa230,Pa230,0.000897,Th230,Th-230,3.8807705763715354e+17,113081.77172911805,False,2.9138999459959797e-13,75430.02 年,2378761087910.4
Pa230,Pa230,0.000897,Ra226,Ra-226,2.7932117885819027e+17,3834552.181694838,False,1.372811112057356e-11,1601.06 年,50491081728.0
Pa230,Pa230,0.000897,Rn222,Rn-222,0.0,0.0,False,2.0982180755947176e-06,3.82 天,330350.4
Pa230,Pa230,0.000897,U230,U-230,3.1831450706890336e+16,12277355051.757208,False,3.856988851940579e-07,20.80 天,1797120.0
Pa230,Pa230,0.000897,Th226,Th-226,172464624673762.8,65174663798.357796,False,0.00037790163589572853,30.57 分钟,1834.2
Pa230,Pa230,0.000897,Ra222,Ra-222,0.0,0.0,False,0.018240715277893296,38.00 秒,38.0
Pa230,Pa230,0.000897,Ac226,Ac-226,3799298279157.3623,24907056.428556893,False,6.555699131388277e-06,1.22 天,105732.0
Pa230,Pa230,0.000897,Fr222,Fr-222,1834218.153770951,1492.2337345284072,False,0.0008135530288262268,14.20 分钟,852.0
Pa231,Pa231,0.00112,Pa231,Pa231,3.01988648557101e+18,2024778.3758455282,False,6.704816176104303e-13,32781.74 年,1033804898380.8
Pa231,Pa231,0.00112,Ac227,Ac-227,874450433619.9491,882.2011921490645,False,1.0088635767461738e-09,21.79 年,687057394.61376
Pa231,Pa231,0.00112,Th227,Th-227,228962776.068435,98.33309955005716,False,4.294719920790366e-07,18.68 天,1613952.0
Pa231,Pa231,0.00112,Ra223,Ra-223,0.0,0.0,False,7.018842355237448e-07,11.43 天,987552.0
Pa231,Pa231,0.00112,Fr223,Fr-223,23082.4076366589,12.12083770748899,False,0.000525111500424201,22.00 分钟,1320.0
Pa231,Pa231,0.00112,At219,At-219,0.0,0.0,False,0.012377628224284737,56.00 秒,56.0
Pa232,Pa232,0.0007,Pa232,Pa232,3.549147822837969e+17,2173524355731.0278,False,6.124073902317865e-06,1.31 天,113184.0
Pa232,Pa232,0.0007,U232,U-232,1.5323346730797683e+18,488500683.0989101,False,3.187950332789215e-10,68.95 年,2174272206.912
Pa232,Pa232,0.0007,Th228,Th-228,179623661383555.78,2063941.0616093173,False,1.1490362938333175e-08,1.91 年,60324219.894528
Pa232,Pa232,0.0007,Ra224,Ra-224,0.0,0.0,False,2.191949948643826e-06,3.66 天,316224.0
Pa232,Pa232,0.0007,Th232,Th-232,45974121875011.125,7.187334989562356e-05,False,1.5633436151542845e-18,14059323041.10 年,4.43374811424e+17
Pa232,Pa232,0.0007,Ra228,Ra-228,25.94216919656623,9.90989861395984e-08,False,3.81999613789873e-09,5.75 年,181452324.96
Pa232,Pa232,0.0007,Ac228,Ac-228,0.0,0.0,False,3.130746072989816e-05,6.15 小时,22140.0
